Store Name,Customer #,Billing Document #,Billing Document Date,PO #,Season Description,Billing Document Type,Billing Document Status,Total,Delivery #
BANNER'S HALLMARK SHOP 1822,1000115859,5057114475,09/30/2025,,CHRISTMAS,Invoice,OPEN,$184.20,4013020710
BANNER'S HALLMARK SHOP 1822,1000115859,5057114476,09/30/2025,,EVERYDAY,Invoice,OPEN,$7.60,4013020710
BANNER'S HALLMARK SHOP 1822,1000115859,5057056775,09/29/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-7.59,
BANNER'S HALLMARK SHOP 1822,1000115859,5057056779,09/29/2025,R001893279,,Credit Memo,OPEN,$-103.04,
BANNER'S HALLMARK SHOP 1822,1000115859,5057056784,09/29/2025,HMK+ Memberships - AUG 2025,,Credit Memo,OPEN,$-20.00,
BANNER'S HALLMARK SHOP 1822,1000115859,5057056790,09/29/2025,OMNI-PEANUTS20-GFT,,Credit Memo,OPEN,$-1.53,
BANNER'S HALLMARK SHOP 1822,1000115859,5057056795,09/29/2025,OMNI-PEANUTS20-STR,,Credit Memo,OPEN,$-1.06,
BANNER'S HALLMARK SHOP 1822,1000115859,5057077307,09/29/2025,0006065832,EVERYDAY,Invoice,OPEN,$83.18,0006065832
BANNER'S HALLMARK SHOP 1822,1000115859,1000115859202510-5056945543,09/27/2025,,,SBT-Invoice,OPEN,$2.30,
BANNER'S HALLMARK SHOP 1822,1000115859,5056634118,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$100.25,
BANNER'S HALLMARK SHOP 1822,1000115859,5056527388,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-77.58,
BANNER'S HALLMARK SHOP 1822,1000115859,5056527394,09/22/2025,R001892174,,Credit Memo,OPEN,$-91.84,
BANNER'S HALLMARK SHOP 1822,1000115859,5056631415,09/22/2025,DEBUT INVITE CRD - 5055877400,,Credit Memo,OPEN,$-118.15,
BANNER'S HALLMARK SHOP 1822,1000115859,5056631421,09/22/2025,DEBUT INVITE CRD - 5055943507,,Credit Memo,OPEN,$-118.15,
BANNER'S HALLMARK SHOP 1822,1000115859,5056631429,09/22/2025,DEBUT INVITE CRD - 5056131605,,Credit Memo,OPEN,$-118.15,
BANNER'S HALLMARK SHOP 1822,1000115859,5056401406,09/20/2025,MIX MATCH,,Credit Memo,OPEN,$-24.75,
BANNER'S HALLMARK SHOP 1822,1000115859,5056322067,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 1822,1000115859,1000115859202510-5056291302,09/17/2025,,,SBT-Invoice,OPEN,$2.50,
BANNER'S HALLMARK SHOP 1822,1000115859,5056065956,09/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-26.39,
BANNER'S HALLMARK SHOP 1822,1000115859,5056065962,09/15/2025,R001891082,,Credit Memo,OPEN,$-140.67,
BANNER'S HALLMARK SHOP 1822,1000115859,5056131605,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$118.15,
BANNER'S HALLMARK SHOP 1822,1000115859,5055943507,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$118.15,
BANNER'S HALLMARK SHOP 1822,1000115859,5055877400,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$118.15,
BANNER'S HALLMARK SHOP 1822,1000115859,5055809996,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$118.15,
BANNER'S HALLMARK SHOP 1822,1000115859,5055877386,09/10/2025,BDAY CRD CREDIT - 5054839855,,Credit Memo,OPEN,$-100.25,
BANNER'S HALLMARK SHOP 1822,1000115859,5055877388,09/10/2025,BDAY CRD CREDIT - 5054933465,,Credit Memo,OPEN,$-100.25,
BANNER'S HALLMARK SHOP 1822,1000115859,5055877391,09/10/2025,BDAY CRD CREDIT - 5054993739,,Credit Memo,OPEN,$-100.25,
BANNER'S HALLMARK SHOP 1822,1000115859,1000115859202510-5055793011,09/09/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 1822,1000115859,5055617525,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-53.97,
BANNER'S HALLMARK SHOP 1822,1000115859,5055617528,09/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-29.59,
BANNER'S HALLMARK SHOP 1822,1000115859,5055617531,09/08/2025,R001889979,,Credit Memo,OPEN,$-181.50,
BANNER'S HALLMARK SHOP 1822,1000115859,5055877398,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 1822,1000115859,5055179122,09/01/2025,R001888883,,Credit Memo,OPEN,$-127.82,
BANNER'S HALLMARK SHOP 1822,1000115859,5055179127,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-20.97,
BANNER'S HALLMARK SHOP 1825,1000115805,5057112515,09/30/2025,,EVERYDAY,Invoice,OPEN,$79.20,4013020851
BANNER'S HALLMARK SHOP 1825,1000115805,5057113046,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020757
BANNER'S HALLMARK SHOP 1825,1000115805,5057114342,09/30/2025,,EVERYDAY,Invoice,OPEN,$214.20,4013020698
BANNER'S HALLMARK SHOP 1825,1000115805,5057114344,09/30/2025,,EVERYDAY,Invoice,OPEN,$15.20,4013020698
BANNER'S HALLMARK SHOP 1825,1000115805,1000115805202510-5057094064,09/29/2025,,,SBT-Invoice,OPEN,$2.00,
BANNER'S HALLMARK SHOP 1825,1000115805,5057056667,09/29/2025,R001893274,,Credit Memo,OPEN,$-161.15,
BANNER'S HALLMARK SHOP 1825,1000115805,5057056674,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-89.22,
BANNER'S HALLMARK SHOP 1825,1000115805,5057056679,09/29/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-3.99,
BANNER'S HALLMARK SHOP 1825,1000115805,5057056682,09/29/2025,OMNI-HDPROMOS-SFS,,Credit Memo,OPEN,$-2.57,
BANNER'S HALLMARK SHOP 1825,1000115805,5057077309,09/29/2025,0006065831,EVERYDAY,Invoice,OPEN,$83.18,0006065831
BANNER'S HALLMARK SHOP 1825,1000115805,5056634117,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$100.25,
BANNER'S HALLMARK SHOP 1825,1000115805,5056527542,09/22/2025,R001892169,,Credit Memo,OPEN,$-95.92,
BANNER'S HALLMARK SHOP 1825,1000115805,5056527545,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-55.48,
BANNER'S HALLMARK SHOP 1825,1000115805,5056631672,09/22/2025,DEBUT INVITE CRD - 5055876864,,Credit Memo,OPEN,$-98.10,
BANNER'S HALLMARK SHOP 1825,1000115805,5056631673,09/22/2025,DEBUT INVITE CRD - 5055943483,,Credit Memo,OPEN,$-98.10,
BANNER'S HALLMARK SHOP 1825,1000115805,5056631674,09/22/2025,DEBUT INVITE CRD - 5056131647,,Credit Memo,OPEN,$-98.10,
BANNER'S HALLMARK SHOP 1825,1000115805,5056401408,09/20/2025,MIX MATCH,,Credit Memo,OPEN,$-20.94,
BANNER'S HALLMARK SHOP 1825,1000115805,5056321902,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 1825,1000115805,1000115805202510-5056298111,09/17/2025,,,SBT-Invoice,OPEN,$2.00,
BANNER'S HALLMARK SHOP 1825,1000115805,5056066422,09/15/2025,R001891077,,Credit Memo,OPEN,$-113.69,
BANNER'S HALLMARK SHOP 1825,1000115805,5056066424,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-11.47,
BANNER'S HALLMARK SHOP 1825,1000115805,5056131647,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$98.10,
BANNER'S HALLMARK SHOP 1825,1000115805,5055943483,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$98.10,
BANNER'S HALLMARK SHOP 1825,1000115805,1000115805202510-5055900914,09/11/2025,,,SBT-Invoice,OPEN,$5.50,
BANNER'S HALLMARK SHOP 1825,1000115805,5055876864,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$98.10,
BANNER'S HALLMARK SHOP 1825,1000115805,5055810017,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$98.10,
BANNER'S HALLMARK SHOP 1825,1000115805,5055876831,09/10/2025,BDAY CRD CREDIT - 5054839827,,Credit Memo,OPEN,$-100.25,
BANNER'S HALLMARK SHOP 1825,1000115805,5055876841,09/10/2025,BDAY CRD CREDIT - 5054933435,,Credit Memo,OPEN,$-100.25,
BANNER'S HALLMARK SHOP 1825,1000115805,5055876846,09/10/2025,BDAY CRD CREDIT - 5054993696,,Credit Memo,OPEN,$-100.25,
BANNER'S HALLMARK SHOP 1825,1000115805,5055617271,09/08/2025,R001889974,,Credit Memo,OPEN,$-195.58,
BANNER'S HALLMARK SHOP 1825,1000115805,5055617278,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-52.09,
BANNER'S HALLMARK SHOP 1825,1000115805,1000115805202510-5055645771,09/07/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 1825,1000115805,5055876861,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 1825,1000115805,1000115805202509-5055266081,09/01/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 1825,1000115805,5055179095,09/01/2025,R001888878,,Credit Memo,OPEN,$-176.13,
BANNER'S HALLMARK SHOP 1825,1000115805,5055179102,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-7.48,
BANNER'S HALLMARK SHOP 1828,1000116758,5057112512,09/30/2025,,EVERYDAY,Invoice,OPEN,$79.20,4013020854
BANNER'S HALLMARK SHOP 1828,1000116758,5057114468,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020760
BANNER'S HALLMARK SHOP 1828,1000116758,1000116758202510-5057087428,09/29/2025,,,SBT-Invoice,OPEN,$5.80,
BANNER'S HALLMARK SHOP 1828,1000116758,5057057055,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-145.50,
BANNER'S HALLMARK SHOP 1828,1000116758,5057057066,09/29/2025,R001893322,,Credit Memo,OPEN,$-107.26,
BANNER'S HALLMARK SHOP 1828,1000116758,5057057073,09/29/2025,OMNI-BGCARD-AUG,,Credit Memo,OPEN,$-2.00,
BANNER'S HALLMARK SHOP 1828,1000116758,5057057076,09/29/2025,OMNI-PEANUTS20-GFT,,Credit Memo,OPEN,$-9.00,
BANNER'S HALLMARK SHOP 1828,1000116758,5057057081,09/29/2025,OMNI-PEANUTS20-STR,,Credit Memo,OPEN,$-1.01,
BANNER'S HALLMARK SHOP 1828,1000116758,5057057084,09/29/2025,OMNI-WRAP50,,Credit Memo,OPEN,$-2.76,
BANNER'S HALLMARK SHOP 1828,1000116758,5057077337,09/29/2025,0006065834,EVERYDAY,Invoice,OPEN,$83.18,0006065834
BANNER'S HALLMARK SHOP 1828,1000116758,5056634127,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$85.92,
BANNER'S HALLMARK SHOP 1828,1000116758,5056527582,09/22/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-12.75,
BANNER'S HALLMARK SHOP 1828,1000116758,5056527587,09/22/2025,R001892217,,Credit Memo,OPEN,$-68.39,
BANNER'S HALLMARK SHOP 1828,1000116758,5056527591,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-451.19,
BANNER'S HALLMARK SHOP 1828,1000116758,5056631341,09/22/2025,DEBUT INVITE CRD - 5055876970,,Credit Memo,OPEN,$-52.99,
BANNER'S HALLMARK SHOP 1828,1000116758,5056631351,09/22/2025,DEBUT INVITE CRD - 5055943465,,Credit Memo,OPEN,$-52.99,
BANNER'S HALLMARK SHOP 1828,1000116758,5056631358,09/22/2025,DEBUT INVITE CRD - 5056131626,,Credit Memo,OPEN,$-52.99,
BANNER'S HALLMARK SHOP 1828,1000116758,1000116758202510-5056491856,09/20/2025,,,SBT-Invoice,OPEN,$3.00,
BANNER'S HALLMARK SHOP 1828,1000116758,5056401335,09/20/2025,MIX MATCH,,Credit Memo,OPEN,$-11.46,
BANNER'S HALLMARK SHOP 1828,1000116758,5056321938,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 1828,1000116758,5056066278,09/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-3.99,
BANNER'S HALLMARK SHOP 1828,1000116758,5056066283,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-115.88,
BANNER'S HALLMARK SHOP 1828,1000116758,5056066286,09/15/2025,R001891125,,Credit Memo,OPEN,$-55.65,
BANNER'S HALLMARK SHOP 1828,1000116758,5056131626,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$52.99,
BANNER'S HALLMARK SHOP 1828,1000116758,1000116758202510-5056029001,09/13/2025,,,SBT-Invoice,OPEN,$2.30,
BANNER'S HALLMARK SHOP 1828,1000116758,5055943465,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$52.99,
BANNER'S HALLMARK SHOP 1828,1000116758,5055876970,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$52.99,
BANNER'S HALLMARK SHOP 1828,1000116758,5055810055,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$52.99,
BANNER'S HALLMARK SHOP 1828,1000116758,5055876942,09/10/2025,BDAY CRD CREDIT - 5054839849,,Credit Memo,OPEN,$-85.92,
BANNER'S HALLMARK SHOP 1828,1000116758,5055876947,09/10/2025,BDAY CRD CREDIT - 5054933444,,Credit Memo,OPEN,$-85.92,
BANNER'S HALLMARK SHOP 1828,1000116758,5055876956,09/10/2025,BDAY CRD CREDIT - 5054993705,,Credit Memo,OPEN,$-85.92,
BANNER'S HALLMARK SHOP 1828,1000116758,5055617318,09/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-85.31,
BANNER'S HALLMARK SHOP 1828,1000116758,5055617324,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-358.07,
BANNER'S HALLMARK SHOP 1828,1000116758,5055617330,09/08/2025,R001890021,,Credit Memo,OPEN,$-98.69,
BANNER'S HALLMARK SHOP 1828,1000116758,1000116758202510-5055394103,09/03/2025,,,SBT-Invoice,OPEN,$1.50,
BANNER'S HALLMARK SHOP 1828,1000116758,5055876967,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 1828,1000116758,5055179566,09/01/2025,R001888926,,Credit Memo,OPEN,$-90.78,
BANNER'S HALLMARK SHOP 1828,1000116758,5055179570,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-137.71,
BANNER'S HALLMARK SHOP 1938,1000116745,5057112812,09/30/2025,,HLWN EID(RAMADN),Invoice,OPEN,$123.74,4013020717
BANNER'S HALLMARK SHOP 1938,1000116745,5057113423,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020759
BANNER'S HALLMARK SHOP 1938,1000116745,5057113425,09/30/2025,,EVERYDAY,Invoice,OPEN,$79.20,4013020852
BANNER'S HALLMARK SHOP 1938,1000116745,5057114487,09/30/2025,,CHRISTMAS,Invoice,OPEN,$184.20,4013020722
BANNER'S HALLMARK SHOP 1938,1000116745,5057114488,09/30/2025,,EVERYDAY,Invoice,OPEN,$7.60,4013020722
BANNER'S HALLMARK SHOP 1938,1000116745,5057056853,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-120.98,
BANNER'S HALLMARK SHOP 1938,1000116745,5057056861,09/29/2025,R001893321,,Credit Memo,OPEN,$-116.84,
BANNER'S HALLMARK SHOP 1938,1000116745,5057056869,09/29/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-8.46,
BANNER'S HALLMARK SHOP 1938,1000116745,5057077339,09/29/2025,0006065833,EVERYDAY,Invoice,OPEN,$83.73,0006065833
BANNER'S HALLMARK SHOP 1938,1000116745,5056634112,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$72.08,
BANNER'S HALLMARK SHOP 1938,1000116745,1000116745202510-5056611543,09/22/2025,,,SBT-Invoice,OPEN,$6.30,
BANNER'S HALLMARK SHOP 1938,1000116745,5056527325,09/22/2025,R001892216,,Credit Memo,OPEN,$-92.00,
BANNER'S HALLMARK SHOP 1938,1000116745,5056631675,09/22/2025,DEBUT INVITE CRD - 5055877003,,Credit Memo,OPEN,$-58.38,
BANNER'S HALLMARK SHOP 1938,1000116745,5056631676,09/22/2025,DEBUT INVITE CRD - 5055943490,,Credit Memo,OPEN,$-58.38,
BANNER'S HALLMARK SHOP 1938,1000116745,5056631677,09/22/2025,DEBUT INVITE CRD - 5056131653,,Credit Memo,OPEN,$-58.38,
BANNER'S HALLMARK SHOP 1938,1000116745,5056401416,09/20/2025,MIX MATCH,,Credit Memo,OPEN,$-13.71,
BANNER'S HALLMARK SHOP 1938,1000116745,5056321904,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 1938,1000116745,5056066096,09/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-4.47,
BANNER'S HALLMARK SHOP 1938,1000116745,5056066102,09/15/2025,R001891124,,Credit Memo,OPEN,$-137.56,
BANNER'S HALLMARK SHOP 1938,1000116745,5056066106,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-85.05,
BANNER'S HALLMARK SHOP 1938,1000116745,5056131653,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$58.38,
BANNER'S HALLMARK SHOP 1938,1000116745,5055943490,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$58.38,
BANNER'S HALLMARK SHOP 1938,1000116745,5055877003,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$58.38,
BANNER'S HALLMARK SHOP 1938,1000116745,5055810066,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$58.38,
BANNER'S HALLMARK SHOP 1938,1000116745,5055876971,09/10/2025,BDAY CRD CREDIT - 5054839872,,Credit Memo,OPEN,$-72.08,
BANNER'S HALLMARK SHOP 1938,1000116745,5055876978,09/10/2025,BDAY CRD CREDIT - 5054933455,,Credit Memo,OPEN,$-72.08,
BANNER'S HALLMARK SHOP 1938,1000116745,5055876985,09/10/2025,BDAY CRD CREDIT - 5054993756,,Credit Memo,OPEN,$-72.08,
BANNER'S HALLMARK SHOP 1938,1000116745,5055617154,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-53.43,
BANNER'S HALLMARK SHOP 1938,1000116745,5055617162,09/08/2025,R001890020,,Credit Memo,OPEN,$-192.70,
BANNER'S HALLMARK SHOP 1938,1000116745,5055876999,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 1938,1000116745,5055179301,09/01/2025,R001888925,,Credit Memo,OPEN,$-155.55,
BANNER'S HALLMARK SHOP 1938,1000116745,5055179306,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-131.18,
BANNER'S HALLMARK SHOP 1948,1000118750,5057112819,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020763
BANNER'S HALLMARK SHOP 1948,1000118750,5057112821,09/30/2025,TECHNO SP 5,CHRISTMAS,Invoice,OPEN,$420.00,4013020825
BANNER'S HALLMARK SHOP 1948,1000118750,5057112822,09/30/2025,,EVERYDAY,Invoice,OPEN,$79.20,4013020856
BANNER'S HALLMARK SHOP 1948,1000118750,5057115061,09/30/2025,,EVERYDAY,Invoice,OPEN,$150.70,4013020822
BANNER'S HALLMARK SHOP 1948,1000118750,5057115062,09/30/2025,,EVERYDAY,Invoice,OPEN,$144.00,4013020822
BANNER'S HALLMARK SHOP 1948,1000118750,5057115063,09/30/2025,,EVERYDAY,Invoice,OPEN,"$8,132.01",4013020822
BANNER'S HALLMARK SHOP 1948,1000118750,5057050739,09/29/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$2,119.72",4013020814
BANNER'S HALLMARK SHOP 1948,1000118750,5057050740,09/29/2025,,THANKSGIVING,Invoice,OPEN,$296.83,4013020814
BANNER'S HALLMARK SHOP 1948,1000118750,5057050741,09/29/2025,,CHRISTMAS,Invoice,OPEN,$179.42,4013020823
BANNER'S HALLMARK SHOP 1948,1000118750,5057050742,09/29/2025,,EVERYDAY,Invoice,OPEN,$15.20,4013020823
BANNER'S HALLMARK SHOP 1948,1000118750,5057056963,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-34.47,
BANNER'S HALLMARK SHOP 1948,1000118750,5057056967,09/29/2025,R001893222,,Credit Memo,OPEN,$-177.27,
BANNER'S HALLMARK SHOP 1948,1000118750,5057056972,09/29/2025,OMNI-PEANUTS20-GFT,,Credit Memo,OPEN,$-2.70,
BANNER'S HALLMARK SHOP 1948,1000118750,5057077311,09/29/2025,0006065837,EVERYDAY,Invoice,OPEN,$83.73,0006065837
BANNER'S HALLMARK SHOP 1948,1000118750,1000118750202510-5056946789,09/27/2025,,,SBT-Invoice,OPEN,$2.00,
BANNER'S HALLMARK SHOP 1948,1000118750,5056918135,09/27/2025,,HLWN EID(RAMADN),Invoice,OPEN,$123.74,4013020818
BANNER'S HALLMARK SHOP 1948,1000118750,5056634144,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,1000118750202510-5056613701,09/22/2025,,,SBT-Invoice,OPEN,$3.00,
BANNER'S HALLMARK SHOP 1948,1000118750,5056527321,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-25.48,
BANNER'S HALLMARK SHOP 1948,1000118750,5056527326,09/22/2025,R001892117,,Credit Memo,OPEN,$-83.63,
BANNER'S HALLMARK SHOP 1948,1000118750,5056527331,09/22/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-3.99,
BANNER'S HALLMARK SHOP 1948,1000118750,5056631464,09/22/2025,DEBUT INVITE CRD - 5055877688,,Credit Memo,OPEN,$-86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5056631468,09/22/2025,DEBUT INVITE CRD - 5055943482,,Credit Memo,OPEN,$-86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5056631474,09/22/2025,DEBUT INVITE CRD - 5056131657,,Credit Memo,OPEN,$-86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5056401424,09/20/2025,MIX MATCH,,Credit Memo,OPEN,$-10.26,
BANNER'S HALLMARK SHOP 1948,1000118750,1000118750202510-5056432983,09/19/2025,,,SBT-Invoice,OPEN,$4.10,
BANNER'S HALLMARK SHOP 1948,1000118750,5056321812,09/18/2025,09/2025 GC FEE,,Debit Memo,PAID,$150.00,
BANNER'S HALLMARK SHOP 1948,1000118750,5056066088,09/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-7.99,
BANNER'S HALLMARK SHOP 1948,1000118750,5056066092,09/15/2025,R001891024,,Credit Memo,OPEN,$-107.98,
BANNER'S HALLMARK SHOP 1948,1000118750,5056066098,09/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-46.46,
BANNER'S HALLMARK SHOP 1948,1000118750,5056131657,09/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,1000118750202510-5056032899,09/13/2025,,,SBT-Invoice,OPEN,$3.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5055943482,09/12/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5055877688,09/11/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5055810061,09/10/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5055877680,09/10/2025,BDAY CRD CREDIT - 5054839844,,Credit Memo,OPEN,$-86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5055877682,09/10/2025,BDAY CRD CREDIT - 5054933433,,Credit Memo,OPEN,$-86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5055877684,09/10/2025,BDAY CRD CREDIT - 5054993786,,Credit Memo,OPEN,$-86.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5055617290,09/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-63.22,
BANNER'S HALLMARK SHOP 1948,1000118750,5055617297,09/08/2025,OMNI-SFS,,Credit Memo,OPEN,$-50.96,
BANNER'S HALLMARK SHOP 1948,1000118750,5055617304,09/08/2025,R001889922,,Credit Memo,OPEN,$-162.67,
BANNER'S HALLMARK SHOP 1948,1000118750,1000118750202510-5055646566,09/07/2025,,,SBT-Invoice,OPEN,$3.00,
BANNER'S HALLMARK SHOP 1948,1000118750,1000118750202510-5055578851,09/06/2025,,,SBT-Invoice,OPEN,$1.80,
BANNER'S HALLMARK SHOP 1948,1000118750,5055877687,09/02/2025,Sept Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 1948,1000118750,5055179530,09/01/2025,R001888825,,Credit Memo,OPEN,$-139.89,
BANNER'S HALLMARK SHOP 1948,1000118750,5055179534,09/01/2025,OMNI-SFS,,Credit Memo,OPEN,$-62.96,
BANNER'S HALLMARK SHOP 1948,1000118750,5055179535,09/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-9.19,
BANNER'S HALLMARK SHOP 22,1000055291,5057112786,09/30/2025,,EVERYDAY,Invoice,OPEN,$79.20,4013020838
BANNER'S HALLMARK SHOP 22,1000055291,5057113375,09/30/2025,,HLWN EID(RAMADN),Invoice,OPEN,$123.74,4013020513
BANNER'S HALLMARK SHOP 22,1000055291,5057113376,09/30/2025,CIJ TECHNO 2,CHRISTMAS,Invoice,OPEN,$420.00,4013020751
BANNER'S HALLMARK SHOP 22,1000055291,5057114125,09/30/2025,,EVERYDAY,Invoice,OPEN,$172.80,4013020518
BANNER'S HALLMARK SHOP 22,1000055291,5057114127,09/30/2025,,EVERYDAY,Invoice,OPEN,$7.60,4013020518
BANNER'S HALLMARK SHOP 22,1000055291,5057056466,09/29/2025,R001893422,,Credit Memo,OPEN,$-88.28,
BANNER'S HALLMARK SHOP 22,1000055291,5057056472,09/29/2025,OMNI-SFS,,Credit Memo,OPEN,$-22.94,
BANNER'S HALLMARK SHOP 22,1000055291,5057056478,09/29/2025,OMNI-PEANUTS20-GFT,,Credit Memo,OPEN,$-2.25,
BANNER'S HALLMARK SHOP 22,1000055291,5057056484,09/29/2025,OMNI-WRAP50,,Credit Memo,OPEN,$-3.24,
BANNER'S HALLMARK SHOP 22,1000055291,5057077297,09/29/2025,0006065826,EVERYDAY,Invoice,OPEN,$83.73,0006065826
BANNER'S HALLMARK SHOP 22,1000055291,5056634036,09/23/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$54.06,
BANNER'S HALLMARK SHOP 22,1000055291,5056526925,09/22/2025,OMNI-SFS,,Credit Memo,OPEN,$-127.17,
BANNER'S HALLMARK SHOP 22,1000055291,5056526929,09/22/2025,R001892316,,Credit Memo,OPEN,$-120.82,
BANNER'S HALLMARK SHOP 22,1000055291,5056631079,09/22/2025,DEBUT INVITE CRD - 5055876884,,Credit Memo,OPEN,$-35.32,
